代码,名称,营业利润,投资收益,利润总额,税后利润,净利润,未分利润,经营现金流,总现金流,股东人数,人均持股,人均市值,换手%%,涨速%%,最低,昨收
600738,兰州民百,7290.62,0,7346,5489.2,5489.2,33506.73,-10883.99,7110.18,32072,8172,5.26万,4.48,-0.77,6.31,6.71
600739,辽宁成大,125543.47,137185.09,130046.5,124810.61,123260.82,925674.63,-66756.93,66828.6,96275,14175,22.44万,0,0,--  ,15.83
600740,山西焦化,-22949.42,86.55,-23673.31,-23712.01,-23772.65,-65856.06,-41236.84,-46719.39,60396,10875,5.61万,3,0.38,4.99,5.41
600741,华域汽车,411665.09,167313.56,415819.47,363113.13,258329.22,1287854.25,459736.94,252207.47,84224,30671,45.12万,1.82,-0.33,13.61,14.39
600742,一汽富维,22157.95,17266.99,22272.46,21047.1,19445.1,242942.52,22875.95,-14675.07,21354,9906,19.84万,4.2,-0.84,19.51,20.42
600743,华远地产,19635.84,-305.98,18806.9,12207.53,13251.95,168587.27,38946.4,-5049.68,63009,28848,16.18万,2.57,-1.75,5.09,5.61
600744,华银电力,2788.15,0,3943.01,3052.75,2321.85,-130973.9,129876.97,-6042.41,112087,4232,2.79万,8.17,-0.6,6.6,7.33
600745,中茵股份,3474.65,-0.02,3339.78,1976.8,613.22,25647.35,-24917.39,-63857.75,11174,29298,69.49万,0,0,--  ,23.72
600746,江苏索普,-1338.96,0,-1367.18,-1166.37,-1166.37,2073.71,1855.65,1855.1,16509,18454,14.12万,1.53,0,7.4,8.03
600747,大连控股,-3645.91,553.83,-3672.5,-3672.5,-3598.06,-48524.65,-424.25,-45614.21,108916,9772,4.46万,6.86,-1.29,4.56,5.07
600748,上实发展,16500.22,22754.06,14464.86,15920.8,16367.12,319618.28,-57383.7,99555.46,40558,26712,27.59万,1.74,0.19,9.3,10.05
600749,西藏旅游,-4148.4,0,-4150.01,-4149.51,-4124.16,-4220.74,1381.41,-270.6,36037,5248,7.81万,8.59,0,14.89,16.54
600750,江中药业,16562.31,-25.18,16793.85,14113.4,13924.84,110772.36,27491.71,1568.17,18927,15850,79.17万,6.25,6.27,43.68,48.53
600751,天海投资,9495.92,9531.57,9530.76,9530.76,9530.76,-115614.05,-204.88,-849026.19,65359,5939,3.84万,3.51,-1.22,6.4,6.92
600753,东方银星,-132,0,-132.03,-132.03,-125.68,-16935.8,34.38,-3.75,7877,16250,27.40万,1.27,-2.03,16.7,18.51
600754,锦江股份,38645.98,22995.49,41109,29506.99,29150.9,121339.52,37208.37,-15854.04,47229,9470,26.90万,0,0,--  ,28.41
600755,厦门国贸,50140.8,27535.55,52388.85,39471.35,40164.14,371241.91,-261720.72,62867.61,143471,11601,8.34万,3.04,-0.69,6.5,6.94
600756,浪潮软件,1206.2,4088.06,1832.05,1891.4,2062.56,42856.6,-19912.85,-14927.75,47307,5892,9.37万,8.82,0,15.91,17.68
600757,长江传媒,18945.47,7455.6,25361.84,25075.21,25204.21,181811.95,6791.72,-14650.7,44689,27137,22.36万,3.35,0,7.02,7.49
600758,红阳能源,962.75,0,1318.07,934.9,934.9,11782.98,-1936.86,-2575.88,18723,6145,5.12万,3.46,-0.83,8.3,8.76
600759,洲际油气,-1347.68,314.88,464.95,1644.25,1403.41,63255.78,10257.98,-34433.12,49910,31674,22.42万,3.02,-0.14,6.91,7.59
600760,中航黑豹,-11316.12,0,-10483.23,-10396.76,-7464.33,-37899.65,6656.46,4472.43,78843,4375,5.63万,8.31,0,12.86,14.29
600761,安徽合力,26966.75,1851.73,27673.96,23917,22458.15,224334.97,18023.5,-8226.91,39508,15612,16.11万,2.52,-0.76,9.5,9.92
600763,通策医疗,8868.37,94.94,8848.07,6986.11,6789.52,33703.35,5653.01,3105.81,7526,21302,235.09万,0,0,--  ,110.36
600764,中电广通,869.5,2682.6,896.82,665.9,90.32,18536.1,2502.29,-2561.79,17329,19027,21.96万,4.57,0,11.54,12.82
600765,中航重机,-3071.42,-1287.78,-2516.49,-3803.87,1416.22,132233.69,-10836.86,-10802.61,61240,12704,20.75万,3.87,0,16.33,18.14
600766,园城黄金,185.63,-4.71,185.63,187.71,187.71,-41739.6,183.71,44.24,19175,11678,13.11万,3.47,-1.05,10.6,11.49
600767,运盛医疗,-2057.18,35.7,-1959.68,-1886.43,-1621.47,-4945.16,1116.75,-907.34,51531,6616,9.01万,0,0,--  ,13.62
600768,宁波富邦,-1763.51,0,-1804.88,-1839.31,-1839.31,-7095.97,-4964.16,-6704.06,9978,13404,16.18万,6.18,0,12.07,13.41
600769,祥龙电业,646.37,984.46,648.05,648.05,644.37,-74271.81,-642.68,2327.58,23503,15954,11.50万,2.91,-0.13,7.2,7.99
600770,综艺股份,13973.45,19095.52,14332.17,9366.37,2340.04,9500.42,-10490.32,-45484.01,53616,20602,17.16万,3.75,0,8.33,9.25
600771,广誉远,687.85,728.15,809.4,519.85,77.16,-62471.03,-501.76,-538.58,13670,17835,37.35万,2.93,-0.52,20,22.13
600773,西藏城投,4722.25,3050.9,5345.83,3050.46,3272.49,57730.53,38220.78,-51578.5,29539,18269,21.68万,3.95,0,11.87,13.19
600774,汉商集团,1094.5,232.7,946.57,624.01,796.78,18834.89,1279.81,-2314.99,10264,16994,22.04万,1.26,-1.29,12.4,13.17
600775,南京熊猫,12289.23,10878.3,12498.25,10959.19,8762.57,59418.56,-3284.01,1577.64,39249,16118,17.84万,4.51,-0.27,11,12.22
600776,东方通信,6408.12,2115.3,8854.92,7539.72,7650.45,62963.18,-42643.8,-60602.68,65328,14634,11.75万,5.41,-0.61,7.48,8.31
600777,新潮实业,-4631.93,0,-4548.68,-3532.86,-3968.05,-6101.73,5951.97,3521.81,39669,15763,18.60万,0,0,--  ,11.8
600778,友好集团,9093.8,21176.99,9545.57,9176.21,8761.2,85134.65,-15657.27,-27364.15,29331,10606,16.98万,0,0,--  ,16.01
600779,*ST水井,7662.17,0,7652.25,5018.77,5018.77,1342.7,3557.37,3070.79,38685,7634,5.65万,3.15,-0.13,7.38,7.77
600780,通宝能源,27943.35,-1495.93,27003.19,20523.57,21081.24,187484.36,47865.05,43472.2,65370,17539,12.38万,1.15,0.14,6.15,6.6
600781,辅仁药业,1921.9,0,1911.56,1604.12,1365.92,1075.62,2057.01,-3573.56,18972,9361,15.30万,6.27,0,16.34,18.15
600782,新钢股份,-22729.48,-876.55,-18279.07,-13378.62,-13735.84,58091.28,-8373.3,-162609.56,35389,39375,19.18万,4.03,-0.61,4.85,5.39
600783,鲁信创投,29514.74,37394.45,29477.21,22662.56,22393.07,148802,-6506.33,-5302.21,32670,22784,43.93万,2.72,-0.82,17.31,18.93
600784,鲁银投资,1519.4,1221.5,1447.53,290.15,80.39,38130.45,7667.31,-2198.54,45811,10840,7.08万,5.18,0.15,6.48,7.16
600785,新华百货,15818.51,149.19,15963.94,10974.82,12353.88,112839.26,-4195.76,-27061.25,20885,9932,21.70万,2.01,-0.27,21.53,23.42
600787,中储股份,4601.08,833.6,51972.98,38639.45,38525.09,184860.45,77129.96,15181.54,79256,21200,20.71万,3.27,-0.4,8.8,9.54
600789,鲁抗医药,108.21,309.39,591.55,139.53,57.02,-919.05,27.58,-8616.69,125573,4631,3.98万,5.91,0,8.59,9.54
600790,轻纺城,21263.42,5069.03,22002.6,17204.4,17074.73,78887.86,-9718.5,-713.21,49718,16179,10.81万,5.57,-0.74,6.13,6.7
600791,京能置业,6112.43,2259.98,5901.25,4240.91,2493.28,80248.06,-82817.4,-99493.3,24805,18235,10.58万,2.51,-0.17,5.61,6.02
600792,云煤能源,-19689.89,1905.73,-19309.1,-18765.42,-18765.42,28405.75,-18357.03,-4657.47,51403,18521,8.39万,1.37,-0.65,4.44,4.79
600793,ST宜纸,-1181.77,0,-1121.6,-1121.6,-1121.6,-18437,-121.41,17003.47,4371,24091,48.13万,0,0,--  ,19.98
600794,保税科技,6227.65,2685.04,7327.02,7620.02,7344.9,51593.65,46826.23,-10239.35,111737,9068,5.02万,1.79,0.36,5.2,5.71
600795,国电电力,586923.5,92618.78,612010.63,481079.41,342777.69,1955592.75,1288157.25,327803.38,1256761,14176,6.32万,2.91,-1.54,4.17,4.4
600796,钱江生化,1298.46,-918.05,1670.25,1473.5,1190.83,14426.48,3490.61,1685.18,32702,9217,7.30万,5.18,0,7.92,8.8
600797,浙大网新,4572.49,10910.8,5589.81,5126.08,4699.72,48501.92,-26509.75,-26366.39,117503,6993,6.59万,7.52,0,9.42,10.47
600798,宁波海运,882.17,60,917.17,56.57,439.83,20734.42,21966.85,-7378.81,93464,11029,9.12万,0,0,--  ,8.27
600800,天津磁卡,-3333.3,129.95,-228.8,-228.8,-128.46,-68242.31,-13156.75,-776.9,69220,8817,5.38万,3.74,-1.13,6.02,6.66
600801,华新水泥,9846.91,1780.68,18855.28,14621.02,8883.05,510758.91,83230.9,-42715.23,75530,12879,10.39万,2.19,0.37,7.02,7.52
600802,福建水泥,-17047.57,2887.83,-16111.55,-15953.79,-12471.63,2551.9,-11283.26,-17810.8,26781,14259,8.68万,4.42,0.49,6,6.41
600803,新奥股份,35650.98,4133.6,36707.39,29872.7,26629.65,279082.75,56597.03,432.45,19708,27376,32.25万,1.62,0.85,10.3,11.11
600804,鹏博士,47217.71,6859.65,47874.01,41883.7,41806.7,177505.34,207921.44,22640.34,108011,12602,22.87万,3.91,-0.98,17.01,18.15
600805,悦达投资,24290.24,41751.26,28634.19,27548.78,28079.64,454470.41,28910.34,62406.82,64003,13268,13.63万,2.84,-1.34,9.47,10.04
600806,昆明机床,-4426.24,-88.76,-2652.79,-2311.63,-1938.05,39825.37,-10175.87,-4391.1,48508,8044,7.11万,0,0,--  ,8.84
600807,天业股份,6476.51,0,6451.28,6347.31,6339.12,-10039.94,13404.92,5085.56,21329,23075,23.03万,14.8,0,9.98,11.09
600808,马钢股份,-131471.86,4410.43,-115723.5,-136030.34,-123659.22,221470.72,462826.81,358041.88,345961,17250,5.35万,0.87,-0.64,3.06,3.24
600809,山西汾酒,41572.94,36.08,40825.39,29156.21,27942.27,256599.91,28227.27,16752.34,52179,16594,26.50万,1.57,-0.24,14.82,15.54
600810,神马股份,-398.71,4101.77,-264.51,-397.98,567.14,-14919.45,56274.78,39359.12,25106,17617,13.58万,8.93,-0.77,7.44,8.27
600811,东方集团,44019.03,80363.3,40981.35,40236.6,42495.96,427115.16,49823.32,76673.84,119415,13958,13.94万,0,0,--  ,9.99
600812,华北制药,2759.2,1466.83,3281.98,2312.4,3446.71,-3228.91,13461.37,-15293.63,96645,10643,6.23万,1.88,-1.34,5.6,6
600814,杭州解百,28615.47,1996.56,28283.84,21014.32,13860.99,108255.97,-14895.86,60193.48,31609,9819,7.59万,2.67,0.52,7.58,8.09
600815,厦工股份,-22551,241.45,-21144.47,-17995.6,-18156.6,64190.35,-524.56,-32299.05,53032,18083,12.08万,3.82,0,6.68,7.42
600816,安信信托,105860.36,396.51,111407.32,83160.5,83160.5,155785.25,28522.26,297635.91,36272,12520,47.87万,3.35,0.26,34.5,37.11
600817,ST宏盛,135,0,135.55,87.95,9.43,-27313.1,-3422.95,-4592.72,9564,15466,23.79万,0,0,--  ,15.38
600818,中路股份,5515.33,7990.75,5656.98,3581.37,3948.98,7888.53,-2883.63,-1805.74,24487,9718,46.32万,1.49,5.23,43.01,47.13
600819,耀皮玻璃,-10226.82,2453,-8792.05,-9291.17,-7953.81,54685.43,18239.5,9807.15,52427,12827,7.22万,1.77,-0.53,5.45,5.72
600820,隧道股份,76115.25,57356.71,83500.86,64873.5,63933.4,521152.56,75236.6,70638.1,201890,15573,14.56万,3.84,-1.37,9.11,9.95
600821,津劝业,324.64,2844.7,356.42,356.42,356.42,-8856.65,-1016.82,1058.35,41907,9933,5.97万,4.26,0.33,5.9,6.31
600822,上海物贸,-9243.48,1280.95,-9387.49,-10524.63,-11569.46,-36605.4,8060.62,-21003.06,44193,8964,7.65万,3.15,-0.58,8.28,9.2
600823,世茂股份,191756.75,-3333.03,192712.59,140820.17,92928.05,811634.38,89303.3,99876.18,41301,42613,43.93万,1.37,-0.29,9.1,9.73
600824,益民集团,15652.52,2083.04,17575.3,12653.96,12263.96,49644.85,22834.63,4541.37,87757,12011,7.72万,3.71,-1.98,6.15,6.65
600825,新华传媒,3859.21,4887.96,4104.91,3056.62,3281.23,79881.21,-1564.81,-18215.67,59235,17640,14.50万,2.6,-1.2,8.02,8.71
600826,兰生股份,56077.07,54749.96,56219.5,42937.37,42687.85,104466.56,-16696.95,119566.15,18859,22305,48.98万,2.91,0.13,19.88,21.95
600827,百联股份,156510.38,55142.36,162732.52,124648.5,110283.26,630125.13,14765.82,-110630.65,111412,13847,23.90万,3.95,-0.91,15.36,16.49
600828,成商集团,7689.37,827.14,8087.16,6184.23,6208.81,53189.23,3931.68,-4728.76,31251,18234,14.00万,0,0,--  ,7.68
600829,人民同泰,13959.55,0,14378.95,9809.53,10446.88,80893.06,-1501.97,-42423.1,26503,21880,21.49万,1.1,-0.8,9.27,10.01
600830,香溢融通,6487.28,238.6,6623.72,4666.1,4172.06,77216.95,3363.86,-6707.91,38936,11668,9.93万,7.4,-0.7,8.51,9.46
600831,广电网络,8798.03,194.45,9123.92,9080.78,9006.85,78667.1,24574.06,-3976.4,49533,11375,12.48万,3.17,-0.99,10,10.93
600833,第一医药,2760.11,381.01,2779.37,2319.35,2319.35,12100.92,5352.68,5628.45,20859,10695,14.11万,3.43,-1.34,12.76,14
600834,申通地铁,1655.15,0,4166.77,3117.1,3117.1,64880.33,2794.25,4060.13,46821,10196,12.56万,2.25,-0.8,11.71,12.77
600835,上海机电,95847.4,24011.57,111669.15,97319.6,55165.6,244901.09,56373.15,50784.84,60912,13240,33.17万,1.68,0.48,23,24.87
600836,界龙实业,1484.96,91.7,1923.93,1070.35,349.95,9715.61,-42610.07,23961.49,46688,6716,15.17万,14.03,-0.61,19.71,21.65
600837,海通证券,1375833.88,487168.69,1395286.13,1092865.5,1015471.38,2383094.5,5801840.5,16099794,405975,19933,24.52万,4.1,-0.88,11.82,12.49
600838,上海九百,4481,5924.91,4609,4609,4609,16590.3,-965.67,-1780.98,38627,10378,13.38万,19.5,0,12.89,14.32
600839,四川长虹,5151.87,6599.22,21753.99,9619.25,-19088.8,316224.09,84098.93,42849.39,397142,11608,6.69万,5.11,0,5.76,6.4
600841,上柴股份,5873.52,6697.25,5884.43,6001.87,6077.78,93532.86,29001.94,33651.55,45134,11563,11.38万,0.69,4.23,9.01,9.87
600843,上工申贝,13812.5,2038.63,14564.88,10981.21,10034.1,29344.71,-840.71,4369.87,60709,5018,5.42万,3.86,-1.09,10.5,11.5
600844,丹化科技,-366.75,128.55,2730.66,2889.84,1194.64,-77146.61,26399.13,-1029.65,60943,9596,5.63万,2.8,-0.17,5.67,6.08
600845,宝信软件,14390.5,1935.84,17752.57,15769.04,15426.59,142691.56,14379.35,13898.94,22253,10643,46.31万,0.41,2.42,42.48,47.2
600846,同济科技,7654.32,2156.13,8336.21,6180.91,4269.83,70280.15,7046.27,24079.63,70784,8826,6.01万,5.35,-1.73,6.71,7.34
600847,万里股份,-446.17,-28.16,273.04,269.63,257.23,-6928.82,-3397.34,-6525.16,5966,22413,74.17万,0,0,--  ,33.09
600848,自仪股份,-2232.58,2034.1,183.99,183.99,305.46,-50957.78,-8252.58,-5565.65,51171,5709,7.08万,2.4,-0.87,12.3,13.46
600850,华东电脑,12850.66,-46.2,13327.62,10506.46,10537.07,110160.06,-15834.97,-32863.44,12312,26133,88.98万,1.58,0.17,32.28,35.87
600851,海欣股份,7419.87,10553.38,11782.4,10999.21,9805.33,21772.25,-18990.27,-7540.06,106008,6964,6.02万,5.08,-1.48,7.72,8.24
600853,龙建股份,1193.18,0,1383.8,426.5,421.43,14896.44,-12470.36,-19060.67,79212,6777,5.00万,0,0,--  ,7.38
600854,春兰股份,1111.55,6068.49,1219.79,1113.1,2025.68,-64271.07,-7156.56,-2161.96,41805,12426,7.19万,5.75,-0.17,5.79,6.43
600855,航天长峰,504.18,1466.37,1524.77,1308.75,1101.54,20359.07,-5227.83,-5199.23,32208,10249,20.13万,4.63,0,19.64,21.82
600856,长百集团,10366.71,56.27,10355.1,7757.25,7531,36616.68,-3394.85,48008.35,16909,13888,30.85万,0,0,--  ,22.21
600857,宁波中百,3722.01,1664.85,3758.41,3217.9,3217.9,25056.53,-780.82,-9680.69,17258,12998,14.10万,4.94,-0.82,10.8,11.45
600858,银座股份,20826.52,-87.37,19306.07,9089.37,9632.99,141621.86,-5217.74,-22725.95,28593,18101,15.02万,1.33,2.46,7.81,8.22
600859,王府井,61257.17,5606.21,61841.41,46293.71,46368.4,224963.34,-17503.76,-38392.67,26880,17216,35.77万,2.15,-0.38,19.18,20.05
600860,京城股份,-8229.3,-462.95,-6486.28,-6677.47,-4782.47,-27988.15,-45.45,-1178.24,21906,14699,19.54万,0,0,--  ,13.29
600861,北京城乡,6185.3,222.42,6264.83,4265.71,3886.21,45378.62,-18295.85,-34874.03,23571,13440,14.06万,3.17,-0.19,10.4,11.36
600862,南通科技,-2227.58,101.57,-1798.3,-4681.89,-4500.31,8959.85,18479.85,-1191.06,42309,15078,17.90万,4.68,0.16,11.85,13.17
600863,内蒙华电,98013.82,47281.4,97416.63,77940.35,47295.89,218761.97,142591.38,7016.25,398550,14572,7.48万,2.85,-2.09,4.8,5.11
600864,哈投股份,13389.74,1659.6,13526.92,10424.66,9516.75,141660.91,-41357.93,-41634.51,36398,15011,15.40万,3.05,0.19,9.19,10.1
600865,百大集团,8237.44,2370.46,8509.21,6610.5,6610.5,63568.71,-59.64,-6789.31,20278,18554,16.61万,4.59,0.44,8.64,9.19
600866,星湖科技,-11153.62,-1988.65,-10926.32,-10797.53,-10796.82,-21688.21,3666.28,-4845.99,50614,10874,9.05万,0,0,--  ,8.32
600867,通化东宝,30490.05,4080.26,30624.45,26144.92,26250.3,63973.91,8574.57,-3615.06,57388,19639,40.16万,2.7,-0.92,19.35,20.66
600868,梅雁吉祥,-4203.25,178.7,-1631.78,-1632.75,-1196.85,-23538.57,1982.84,1303.85,296602,6400,3.67万,19.52,0,5.74,6.38
600869,智慧能源,17678.18,4962.55,20514.2,16270.25,16231.07,61286.67,1614.1,-42787.18,23765,41660,53.95万,2.54,-0.15,11.3,12.52
600870,*ST厦华,-202.07,0,139.66,139.66,139.66,-287308.03,2796.11,493.05,28374,13069,9.75万,0,0,--  ,7.46
600871,石化油服,-134988.09,-469,-119731,-138042.5,-138035,-26354.1,-137142.2,179612.06,102327,4398,2.69万,9.57,-0.81,6.01,6.66
600872,中炬高新,14066.01,1827,14391,11455.12,10303.87,110344.35,14005.97,7448.97,42406,18786,40.62万,0,0,--  ,21.62
600873,梅花生物,38664,2437.78,43233.7,34930.84,33802.7,266660.88,158636.52,-33108.71,218680,14214,13.23万,0.1,0,9.31,10.34
600874,创业环保,25572.7,-298.7,25774.9,18656.2,18143.5,204741.09,195269.7,115605.4,85699,12687,10.92万,1.96,-0.23,7.59,8.01
600875,东方电气,26181.75,5375.27,26137.85,18753.71,16836.78,1094229.13,-99634.2,-150751.48,185466,10767,14.10万,2.94,-0.98,12.07,12.97
600876,洛阳玻璃,-11536.49,0,-11678.05,-11893.33,-11408.37,-147397.52,-6424.37,-2016.48,26766,9341,23.04万,11.49,0,24.67,27.41
600877,中国嘉陵,-6403.12,2067.95,-8226.36,-8226.36,-8197.12,-127907.97,-10774.13,-10796.57,126056,5452,3.85万,6.75,0,7.07,7.85
600879,航天电子,9803.69,-168.75,11110.62,8837.44,8240.8,222914.66,-66212.7,30744.09,110553,9403,23.04万,0,0,--  ,24.5
600880,博瑞传播,8755.62,-373.43,10364.08,8611.74,7185.37,139556.27,8700.1,-542.14,66517,11006,9.21万,6.67,-1.41,7.8,8.51
600881,亚泰集团,-9146.21,72704.8,-7538.52,-10143.07,6155.55,240395.45,18083.22,84501.11,172975,10954,7.07万,3.56,-0.92,6.16,6.8
600882,华联矿业,-2276.92,244.71,-2102.53,-1736.17,-1768.05,76247.11,13567.82,9483.03,30601,13047,17.51万,0,0,--  ,13.42
600883,博闻科技,11420.33,11918.92,11425.88,11960.37,11960.37,31830.65,-2014.71,18016.53,11877,19878,19.26万,2.97,-0.61,9.63,10.58
600884,杉杉股份,71529.93,73303.31,71741.5,61562.51,61116.7,194138.34,-9642.44,-21502.59,38703,10616,21.27万,4.23,-0.19,18.63,20.09
600885,宏发股份,40841.6,1085.82,43332.96,37412.87,27319,128787,45526.87,-2145.9,14133,20714,54.08万,0.84,-0.53,26.03,27.91
600886,国投电力,435865.5,32965.3,507608.06,455336.94,245005.45,982586.69,970913.31,-68715.56,353386,19203,28.55万,0,0,--  ,14.87
600887,伊利股份,307650.03,13053.6,318811.66,267427.66,266217.84,813308.56,609628.44,28457.48,384056,15663,25.06万,2.82,-0.31,15.61,16.19
600888,新疆众和,-1832.85,816,3810.3,2791.05,2761.21,42445.4,43600.37,34809.18,62353,10284,6.72万,3.18,-0.3,6.2,6.79
600889,南京化纤,400.16,-149.96,364.73,164.65,111.65,24595.25,-31041.95,54.1,36650,8378,7.66万,5.1,0,9.14,10.15
600890,中房股份,-1235.37,-11.47,-1235.37,-1235.37,-1235.33,-38104.95,-897.85,-897.85,26216,22093,14.85万,1.58,-1.17,6.71,7.45
600891,秋林集团,3770.12,40,3773.18,3030.04,3003.75,15863.69,-10253.92,-12636.3,31191,10384,10.19万,6.65,0,9.81,10.9
600892,宝诚股份,-364.31,0,-364.31,-301.2,-283.76,-20908.75,-474.64,-3187.87,4127,15222,54.74万,1.36,2.01,35.11,38.37
600893,中航动力,39909.9,20832.85,50066.87,37961.4,37587.09,241157.27,-387106.59,-70102.36,75706,18032,74.64万,3.79,0.21,39.25,43.56
600894,广日股份,38506.23,20243.45,38762.55,35857.76,35205.25,107730.82,1257.77,-22843.35,29687,28967,40.32万,1.69,0,12.65,13.55
600895,张江高科,35715.1,49391.87,35983.67,29274.63,28430.9,235779.7,4627.25,8259.98,130373,11879,22.50万,2.8,-0.26,17.11,18.61
600896,中海海盛,11890.83,22458.24,12433.3,11859.99,10583.07,7879.52,5405.62,2518.95,88172,6593,7.62万,3.82,-2.03,11.29,12.1
600897,厦门空港,27533.75,466.45,27833.2,20731.26,19947.36,198053.66,26122.43,-1975.82,21917,13588,26.97万,4.61,-1.78,19.18,21.28
600898,三联商社,1667.15,547.06,1834.43,1383.82,1383.82,3505.71,4720.12,-1567.33,25821,9780,11.73万,7.52,-0.08,11.98,13.31
600900,长江电力,567431.31,182358.67,661949.5,520023.75,520011.41,2367296.75,592994,-150803.56,205919,47329,67.92万,0,0,--  ,14.35
600917,重庆燃气,23750.82,-54.57,25656.59,21589.11,20947.25,56513.57,43079.12,2576.07,41037,3801,4.17万,10.69,1.19,9.71,10.35
600958,东方证券,761613.88,713881.88,770056.13,593259.06,587760.56,945721.88,2987429.75,4458725,209449,4774,7.35万,3.31,-1.09,15.17,16.22
600959,江苏有线,45679.98,1423.62,47630.68,47556.35,42962.62,143791.02,58862.92,285063.25,258356,2311,3.58万,5.58,-0.19,15.2,16.42
600960,渤海活塞,2074.3,778.59,2522.56,2307.67,2478.4,50699.28,3809.53,-4094.28,42102,12180,9.51万,2.56,-0.88,7.67,8.38
600961,株冶集团,-13880.65,2955.95,-10672.12,-10939.1,-10938.71,-85409.86,16350.75,30004.35,39577,13327,11.47万,3.09,-0.46,8.46,9.39
600962,*ST中鲁,-1101.71,0,-756.27,-1023.52,-924.89,-5119.76,32873.71,-10616.16,13388,18974,22.33万,1.55,0,11.77,12.39
600963,岳阳林纸,-19421.4,0,-18339.65,-18304.25,-18304.25,16629.59,76562.95,47758.76,82725,10192,6.39万,6.63,-0.47,6.1,6.71
600965,福成五丰,4983.26,0,5386.28,4211.02,4217.81,25821.15,9103.83,3698.4,30419,12494,11.01万,2.09,-2.11,8.73,9.39
600966,博汇纸业,87.85,0,5678.58,5111.23,5049.64,108460.76,24213.75,25845.84,159555,8379,2.76万,3.09,0,3.16,3.37
600967,北方创业,-3737.13,18.86,-3232.93,-2694.32,-2958.91,64356.51,-25776.02,-29950.15,51493,15012,25.70万,0,0,--  ,17.12
600969,郴电国际,11771.21,1513.39,12002.12,9544.91,7180.56,42825.39,22941.98,60872.86,14101,14912,19.80万,1.92,-0.07,13,13.74
600970,中材国际,35146.51,-6.25,36874.06,27626.1,28538.75,310528.59,-15059.47,-51899.94,66161,16525,19.28万,3.84,0,11.67,12.97
600971,恒源煤电,-55242.78,266.83,-53339.26,-53449.7,-54214.55,245425.5,14665.55,8377,48663,20550,11.04万,0.83,-1.1,5.25,5.63
600973,宝胜股份,5949.64,0,6180.76,4989.21,4882.6,75133.07,-13249.3,65616.24,29108,14214,13.19万,2.92,-2.21,9.18,10.04
600975,新五丰,-4262.41,0.95,-3733.28,-3842.08,-2478.62,3646.51,-1787.14,22445.1,21326,10989,8.85万,4.1,-0.73,7.91,8.69
600976,健民集团,5112.1,1446.25,5499.03,4937.18,4737.33,35290.57,3516.73,18399.67,9562,16025,36.09万,2.59,-1.09,21,22.39
600978,宜华木业,40378.62,-98.3,39742.53,33584.25,33755.62,233730.3,35570.31,112048.01,109792,13506,30.16万,0,0,--  ,22.33
600979,广安爱众,9295.35,418.45,10294.78,9133.46,9235.63,17760.49,18173.98,4187.43,56985,12598,11.59万,0,0,--  ,9.2
600980,北矿磁材,-259.95,1.27,22.15,30.27,30.27,-8988.13,-1480.4,-3815.53,15122,8597,12.94万,4.97,-0.33,15.05,16.72
600981,汇鸿集团,3828.12,6514.9,3983.46,2963.08,2985.12,27459.86,27821.05,32408.91,42576,12122,7.99万,2.65,-1.49,6.5,7.22
600982,宁波热电,9507.98,8265.42,10480.25,7938.72,7490.97,43860.31,-16466.25,-24140.92,41676,16223,8.79万,3.12,0.55,5.1,5.64
600983,惠而浦,19645.92,0,23505.52,20305.25,20305.25,154747.38,43445.01,34612.28,23725,22457,33.42万,0,0,--  ,14.88
