time,price,change,vol,amount,ÐÔÖÊ
9:42:26,15.59,--,382,595538,ÂòÅÌ
9:42:21,15.59,0.01,346,539414,ÖÐÐÔÅÌ
9:42:16,15.58,-0.01,244,380152,ÂôÅÌ
9:42:11,15.59,0.01,676,1055255,ÂòÅÌ
9:42:06,15.58,-0.01,392,612231,ÂôÅÌ
9:42:01,15.59,--,517,806377,ÂôÅÌ
9:41:56,15.59,0.01,1249,1948188,ÂòÅÌ
9:41:51,15.58,--,750,1169995,ÂôÅÌ
9:41:46,15.58,-0.01,303,472136,ÂôÅÌ
9:41:41,15.59,0.01,1146,1788110,ÂòÅÌ
9:41:36,15.58,--,1013,1578316,ÂòÅÌ
9:41:31,15.58,--,654,1018932,ÂòÅÌ
9:41:26,15.58,-0.01,719,1120762,ÂôÅÌ
9:41:21,15.59,--,1812,2824908,ÂòÅÌ
9:41:16,15.59,--,583,908897,ÂòÅÌ
9:41:11,15.59,-0.01,412,642308,ÖÐÐÔÅÌ
9:41:06,15.6,--,1472,2297380,ÂòÅÌ
9:41:01,15.6,--,1926,3004560,ÂòÅÌ
9:40:56,15.6,-0.01,1352,2109120,ÂôÅÌ
9:40:51,15.61,0.02,156,245014,ÖÐÐÔÅÌ
9:40:49,15.59,-0.01,10014,15612387,ÂôÅÌ
9:40:44,15.6,--,843,1315080,ÂòÅÌ
9:40:39,15.6,--,1304,2034240,ÂòÅÌ
9:40:34,15.6,--,1369,2135640,ÂòÅÌ
9:40:29,15.6,--,2292,3575520,ÂòÅÌ
9:40:24,15.6,-0.03,8916,13908960,ÂôÅÌ
9:40:19,15.63,0.01,1126,1759938,ÂòÅÌ
9:40:14,15.62,-0.01,294,459228,ÂôÅÌ
9:40:04,15.63,0.01,518,809634,ÂòÅÌ
9:40:04,15.62,--,1232,1924384,ÂòÅÌ
9:39:59,15.62,--,1338,2089956,ÂòÅÌ
9:39:53,15.62,0.01,2629,4106498,ÂòÅÌ
9:39:48,15.61,-0.02,2719,4244359,ÂôÅÌ
9:39:43,15.63,0.02,1770,2766510,ÂòÅÌ
9:39:38,15.61,--,1388,2166668,ÂôÅÌ
9:39:33,15.61,0.01,2930,4573730,ÂòÅÌ
9:39:28,15.6,--,6206,9682327,ÂòÅÌ
9:39:23,15.6,-0.01,4062,6337999,ÂôÅÌ
9:39:18,15.61,--,1400,2185400,ÂòÅÌ
9:39:13,15.61,0.02,916,1430156,ÂòÅÌ
9:39:08,15.59,-0.01,752,1172368,ÂôÅÌ
9:38:58,15.6,--,1164,1815840,ÂòÅÌ
9:38:58,15.6,0.01,369,575640,ÂòÅÌ
9:38:48,15.59,0.01,199,310241,ÂòÅÌ
9:38:48,15.58,--,255,397290,ÂôÅÌ
9:38:43,15.58,--,2397,3735741,ÂòÅÌ
9:38:38,15.58,0.01,1172,1825976,ÂòÅÌ
9:38:33,15.57,--,3021,4703697,ÂòÅÌ
9:38:28,15.57,0.01,1423,2215611,ÂòÅÌ
9:38:23,15.56,-0.01,1010,1571560,ÂôÅÌ
9:38:18,15.57,0.01,2207,3436299,ÂòÅÌ
9:38:13,15.56,-0.01,680,1058080,ÂôÅÌ
9:38:08,15.57,0.02,1648,2566901,ÂòÅÌ
9:38:03,15.55,--,2167,3369685,ÂôÅÌ
9:37:58,15.55,-0.01,230,357650,ÂôÅÌ
9:37:53,15.56,0.02,1840,2863040,ÂòÅÌ
9:37:48,15.54,0.01,2554,3968916,ÂòÅÌ
9:37:43,15.53,-0.01,3191,4955623,ÂôÅÌ
9:37:38,15.54,0.03,1932,3002328,ÂòÅÌ
9:37:33,15.51,-0.03,1231,1909281,ÂôÅÌ
9:37:28,15.54,0.01,329,511266,ÂòÅÌ
9:37:23,15.53,0.02,3046,4730438,ÂòÅÌ
9:37:18,15.51,-0.03,5207,8076057,ÂôÅÌ
9:37:13,15.54,0.01,3168,4923072,ÂòÅÌ
9:37:08,15.53,--,13026,20229378,ÂòÅÌ
9:37:03,15.53,0.01,626,972178,ÖÐÐÔÅÌ
9:36:58,15.52,-0.01,7827,12148466,ÂôÅÌ
9:36:53,15.53,-0.01,917,1424101,ÂôÅÌ
9:36:48,15.54,-0.01,4266,6629364,ÂôÅÌ
9:36:43,15.55,-0.02,6336,9853070,ÂôÅÌ
9:36:38,15.57,--,4201,6541361,ÂôÅÌ
9:36:23,15.57,-0.01,1239,1929123,ÂôÅÌ
9:36:18,15.58,--,1620,2523960,ÂòÅÌ
9:36:18,15.58,--,3186,4963788,ÂôÅÌ
9:36:03,15.58,-0.02,2711,4223738,ÂôÅÌ
9:35:53,15.6,--,3206,5002670,ÂôÅÌ
9:35:53,15.6,--,141,219960,ÂôÅÌ
9:35:48,15.6,0.01,2883,4497480,ÂòÅÌ
9:35:38,15.59,0.01,834,1300455,ÂòÅÌ
9:35:33,15.58,-0.01,2718,4234644,ÂôÅÌ
9:35:28,15.59,0.01,4480,6984320,ÂòÅÌ
9:35:18,15.58,--,1366,2128228,ÂòÅÌ
9:35:13,15.58,0.01,1772,2761056,ÂòÅÌ
9:35:08,15.57,0.01,6241,9717517,ÂòÅÌ
9:35:03,15.56,-0.01,641,997396,ÂôÅÌ
9:34:58,15.57,0.01,1684,2621988,ÂòÅÌ
9:34:53,15.56,--,4592,7145152,ÂòÅÌ
9:34:43,15.56,0.01,3782,5884792,ÂòÅÌ
9:34:38,15.55,-0.01,404,628220,ÂôÅÌ
9:34:33,15.56,0.01,2081,3238036,ÂòÅÌ
9:34:23,15.55,0.02,1051,1634305,ÂòÅÌ
9:34:18,15.53,0.01,761,1181833,ÂòÅÌ
9:34:13,15.52,-0.01,1531,2376112,ÂôÅÌ
9:34:08,15.53,--,1810,2810930,ÂòÅÌ
9:34:03,15.53,0.02,6547,10167491,ÂòÅÌ
9:33:58,15.51,-0.01,2598,4029498,ÂôÅÌ
9:33:53,15.52,-0.01,4474,6943648,ÂôÅÌ
9:33:48,15.53,-0.01,3324,5162172,ÂôÅÌ
9:33:43,15.54,--,1253,1947162,ÂòÅÌ
9:33:38,15.54,--,2116,3288264,ÂòÅÌ
9:33:33,15.54,--,1428,2219112,ÂòÅÌ
9:33:28,15.54,-0.01,2849,4427346,ÂôÅÌ
9:33:18,15.55,--,2887,4489285,ÂòÅÌ
9:33:18,15.55,-0.02,2091,3253044,ÂôÅÌ
9:33:13,15.57,--,4464,6950448,ÂòÅÌ
9:33:08,15.57,-0.01,1679,2614203,ÂôÅÌ
9:33:03,15.58,--,2396,3732968,ÂòÅÌ
9:32:58,15.58,-0.01,3444,5365752,ÂôÅÌ
9:32:53,15.59,--,954,1487286,ÂòÅÌ
9:32:48,15.59,--,1137,1772583,ÂòÅÌ
9:32:43,15.59,--,1039,1619801,ÂôÅÌ
9:32:38,15.59,-0.05,5373,8377348,ÂôÅÌ
9:32:33,15.64,0.05,5480,8571439,ÂòÅÌ
9:32:28,15.59,-0.01,1922,2996398,ÂôÅÌ
9:32:23,15.6,0.02,1888,2945280,ÂòÅÌ
9:32:18,15.58,-0.05,3024,4711392,ÂôÅÌ
9:32:13,15.63,0.03,5093,7960359,ÂòÅÌ
9:32:08,15.6,-0.01,4866,7590960,ÂôÅÌ
9:32:03,15.61,-0.02,1842,2875362,ÂôÅÌ
9:31:58,15.63,0.02,539,842457,ÂòÅÌ
9:31:53,15.61,0.01,8393,13101473,ÖÐÐÔÅÌ
9:31:48,15.6,-0.01,1605,2503800,ÂôÅÌ
9:31:38,15.61,--,1956,3053316,ÂòÅÌ
9:31:38,15.61,0.03,2407,3757327,ÂòÅÌ
9:31:33,15.58,-0.02,2110,3287380,ÂôÅÌ
9:31:28,15.6,0.03,797,1243320,ÂòÅÌ
9:31:23,15.57,-0.03,2448,3811536,ÂôÅÌ
9:31:18,15.6,0.03,5734,8945040,ÂòÅÌ
9:31:13,15.57,--,3218,5010426,ÂòÅÌ
9:31:08,15.57,0.02,370,576090,ÂòÅÌ
9:31:03,15.55,--,1758,2733705,ÖÐÐÔÅÌ
9:30:58,15.55,--,2908,4521940,ÂôÅÌ
9:30:53,15.55,0.01,1162,1806910,ÂôÅÌ
9:30:48,15.54,0.01,701,1089354,ÖÐÐÔÅÌ
9:30:43,15.53,-0.02,1080,1677240,ÂôÅÌ
9:30:38,15.55,0.01,988,1536340,ÂòÅÌ
9:30:33,15.54,0.04,2105,3271170,ÂòÅÌ
9:30:28,15.5,-0.04,2450,3797500,ÂôÅÌ
9:30:23,15.54,0.01,2287,3553998,ÂòÅÌ
9:30:18,15.53,-0.01,716,1111948,ÂôÅÌ
9:30:13,15.54,0.03,1714,2663556,ÂòÅÌ
9:30:08,15.51,-0.03,25067,38878917,ÂôÅÌ
9:30:03,15.54,-0.01,6178,9600612,ÂôÅÌ
9:25:02,15.55,15.55,36692,57056060,ÂòÅÌ
