date,close,turn,dailyreturn
2007-03-09,1.8875 ,0.0000 ,0.0000 
2007-03-12,1.9416 ,0.2200 ,2.8646 
2007-03-13,1.9441 ,0.0100 ,0.1266 
2007-03-14,2.0571 ,0.4600 ,5.8154 
2007-03-15,2.0547 ,-0.0100 ,-0.1195 
2007-03-16,1.9637 ,-0.3700 ,-4.4258 
2007-03-19,1.9563 ,-0.0300 ,-0.3755 
2007-03-20,2.0030 ,0.1900 ,2.3869 
2007-03-21,2.0153 ,0.0500 ,0.6135 
2007-03-22,2.0006 ,-0.0600 ,-0.7317 
2007-03-23,1.9736 ,-0.1100 ,-1.3514 
2007-03-26,2.0866 ,0.4600 ,5.7285 
2007-03-27,2.1284 ,0.1700 ,2.0024 
2007-03-28,2.0842 ,-0.1800 ,-2.0785 
2007-03-29,1.9932 ,-0.3700 ,-4.3632 
2007-03-30,2.0620 ,0.2800 ,3.4525 
2007-04-02,2.0940 ,0.1300 ,1.5495 
2007-04-03,2.0866 ,-0.0300 ,-0.3521 
2007-04-04,2.1530 ,0.2700 ,3.1802 
2007-04-05,2.1530 ,0.0000 ,0.0000 
2007-04-06,2.1849 ,0.1300 ,1.4840 
2007-04-09,2.1898 ,0.0200 ,0.2250 
2007-04-10,2.2267 ,0.1500 ,1.6835 
2007-04-11,2.2193 ,-0.0300 ,-0.3311 
2007-04-12,2.2562 ,0.1500 ,1.6611 
2007-04-13,2.2414 ,-0.0600 ,-0.6536 
2007-04-16,2.3545 ,0.4600 ,5.0439 
2007-04-17,2.3545 ,0.0000 ,0.0000 
2007-04-18,2.4479 ,0.3800 ,3.9666 
2007-04-19,2.2562 ,-0.7800 ,-7.8313 
2007-04-20,2.4233 ,0.6800 ,7.4074 
2007-04-23,2.5315 ,0.4400 ,4.4625 
2007-04-24,2.5093 ,-0.0900 ,-0.8738 
2007-04-25,2.4946 ,-0.0600 ,-0.5877 
2007-04-26,2.5216 ,0.1100 ,1.0837 
2007-04-27,2.5462 ,0.1000 ,0.9747 
2007-04-30,2.6691 ,0.5000 ,4.8263 
2007-05-08,2.8338 ,0.6700 ,6.1694 
2007-05-09,2.7576 ,-0.3100 ,-2.6886 
2007-05-10,2.7846 ,0.1100 ,0.9804 
2007-05-11,2.7060 ,-0.3200 ,-2.8244 
2007-05-14,2.7895 ,0.3400 ,3.0881 
2007-05-15,2.7871 ,-0.0100 ,-0.0881 
2007-05-16,2.8141 ,0.1100 ,0.9700 
2007-05-17,2.9788 ,0.6700 ,5.8515 
2007-05-18,2.8878 ,-0.3700 ,-3.0528 
2007-05-21,2.9444 ,0.2300 ,1.9574 
2007-05-22,2.9591 ,0.0600 ,0.5008 
2007-05-23,3.0844 ,0.5100 ,4.2359 
2007-05-24,2.9911 ,-0.3800 ,-3.0279 
2007-05-25,2.9886 ,-0.0100 ,-0.0822 
2007-05-28,3.0550 ,0.2700 ,2.2204 
2007-05-29,3.1213 ,0.2700 ,2.1722 
2007-05-30,2.8092 ,-1.2700 ,-10.0000 
2007-05-31,2.5290 ,-1.1400 ,-9.9738 
2007-06-01,2.2759 ,-1.0300 ,-10.0097 
2007-06-04,2.0473 ,-0.9300 ,-10.0432 
2007-06-05,2.1038 ,0.2300 ,2.7611 
2007-06-06,2.1014 ,-0.0100 ,-0.1168 
2007-06-07,2.1825 ,0.3300 ,3.8596 
2007-06-08,2.2218 ,0.1600 ,1.8018 
2007-06-11,2.1972 ,-0.1000 ,-1.1062 
2007-06-12,2.1751 ,-0.0900 ,-1.0067 
2007-06-13,2.2881 ,0.4600 ,5.1977 
2007-06-14,2.2857 ,-0.0100 ,-0.1074 
2007-06-15,2.2685 ,-0.0700 ,-0.7527 
2007-06-18,2.3889 ,0.4900 ,5.3088 
2007-06-19,2.5560 ,0.6800 ,6.9959 
2007-06-20,2.5855 ,0.1200 ,1.1538 
2007-06-21,2.5536 ,-0.1300 ,-1.2357 
2007-06-22,2.2980 ,-1.0400 ,-10.0096 
2007-06-25,2.0694 ,-0.9300 ,-9.9465 
2007-06-26,2.0989 ,0.1200 ,1.4252 
2007-06-27,2.0866 ,-0.0500 ,-0.5855 
2007-06-28,1.8802 ,-0.8400 ,-9.8940 
2007-06-29,1.8138 ,-0.2700 ,-3.5294 
2007-07-02,1.9342 ,0.4900 ,6.6396 
2007-07-03,1.9170 ,-0.0700 ,-0.8895 
2007-07-04,1.8433 ,-0.3000 ,-3.8462 
2007-07-05,1.7720 ,-0.2900 ,-3.8667 
2007-07-06,1.8924 ,0.4900 ,6.7961 
2007-07-09,1.9367 ,0.1800 ,2.3377 
2007-07-10,1.8679 ,-0.2800 ,-3.5533 
2007-07-11,1.9170 ,0.2000 ,2.6316 
2007-07-12,1.8998 ,-0.0700 ,-0.8974 
2007-07-13,1.8482 ,-0.2100 ,-2.7167 
2007-07-16,1.8187 ,-0.1200 ,-1.5957 
2007-07-17,1.8900 ,0.2900 ,3.9189 
2007-07-18,1.9293 ,0.1600 ,2.0806 
2007-07-19,1.9146 ,-0.0600 ,-0.7643 
2007-07-20,1.9637 ,0.2000 ,2.5674 
2007-07-23,2.0473 ,0.3400 ,4.2553 
2007-07-24,2.0768 ,0.1200 ,1.4406 
2007-07-25,2.1456 ,0.2800 ,3.3136 
2007-07-26,2.1603 ,0.0600 ,0.6873 
2007-07-27,2.1628 ,0.0100 ,0.1138 
2007-07-30,2.1898 ,0.1100 ,1.2500 
2007-07-31,2.1751 ,-0.0600 ,-0.6734 
2007-08-01,2.0276 ,-0.6000 ,-6.7797 
2007-08-02,2.0694 ,0.1700 ,2.0606 
2007-08-03,2.1063 ,0.1500 ,1.7815 
2007-08-06,2.1628 ,0.2300 ,2.6838 
2007-08-07,2.2709 ,0.4400 ,5.0000 
2007-08-08,2.1358 ,-0.5500 ,-5.9524 
2007-08-09,2.1505 ,0.0600 ,0.6904 
2007-08-10,2.0817 ,-0.2800 ,-3.2000 
2007-08-13,2.1112 ,0.1200 ,1.4168 
2007-08-14,2.1603 ,0.2000 ,2.3283 
2007-08-15,2.1259 ,-0.1400 ,-1.5927 
2007-08-16,2.1874 ,0.2500 ,2.8902 
2007-08-17,2.1898 ,0.0100 ,0.1124 
2007-08-20,2.2464 ,0.2300 ,2.5814 
2007-08-21,2.2857 ,0.1600 ,1.7505 
2007-08-22,2.2931 ,0.0300 ,0.3226 
2007-08-23,2.3053 ,0.0500 ,0.5359 
2007-08-24,2.2611 ,-0.1800 ,-1.9190 
2007-08-27,2.3299 ,0.2800 ,3.0435 
2007-08-28,2.2611 ,-0.2800 ,-2.9536 
2007-08-29,2.2095 ,-0.2100 ,-2.2826 
2007-08-30,2.3422 ,0.5400 ,6.0067 
2007-08-31,2.3840 ,0.1700 ,1.7838 
2007-09-03,2.4135 ,0.1200 ,1.2371 
2007-09-04,2.3938 ,-0.0800 ,-0.8147 
2007-09-05,2.3914 ,-0.0100 ,-0.1027 
2007-09-06,2.4012 ,0.0400 ,0.4111 
2007-09-07,2.3225 ,-0.3200 ,-3.2753 
2007-09-10,2.4086 ,0.3500 ,3.7037 
2007-09-11,2.2070 ,-0.8200 ,-8.3673 
2007-09-12,2.2611 ,0.2200 ,2.4499 
2007-09-13,2.2980 ,0.1500 ,1.6304 
2007-09-14,2.4233 ,0.5100 ,5.4545 
2007-09-17,2.4454 ,0.0900 ,0.9128 
2007-09-18,2.4233 ,-0.0900 ,-0.9045 
2007-09-19,2.4651 ,0.1700 ,1.7241 
2007-09-20,2.4405 ,-0.1000 ,-0.9970 
2007-09-21,2.4307 ,-0.0400 ,-0.4028 
2007-09-24,2.4602 ,0.1200 ,1.2133 
2007-09-25,2.5487 ,0.3600 ,3.5964 
2007-09-26,2.4528 ,-0.3900 ,-3.7608 
2007-09-27,2.4602 ,0.0300 ,0.3006 
2007-09-28,2.4848 ,0.1000 ,0.9990 
2007-10-08,2.5093 ,0.1000 ,0.9891 
2007-10-09,2.5290 ,0.0800 ,0.7835 
2007-10-10,2.4454 ,-0.3400 ,-3.3042 
2007-10-11,2.3545 ,-0.3700 ,-3.7186 
2007-10-12,2.2267 ,-0.5200 ,-5.4280 
2007-10-15,2.2267 ,0.0000 ,0.0000 
2007-10-16,2.2562 ,0.1200 ,1.3245 
2007-10-17,2.2095 ,-0.1900 ,-2.0697 
2007-10-18,2.1677 ,-0.1700 ,-1.8910 
2007-10-19,2.1358 ,-0.1300 ,-1.4739 
2007-10-22,2.0645 ,-0.2900 ,-3.3372 
2007-10-23,2.1161 ,0.2100 ,2.5000 
2007-10-24,2.0399 ,-0.3100 ,-3.6005 
2007-10-25,1.8408 ,-0.8100 ,-9.7590 
2007-10-26,1.8556 ,0.0600 ,0.8011 
2007-10-29,1.8654 ,0.0400 ,0.5298 
2007-10-30,1.9047 ,0.1600 ,2.1080 
2007-10-31,1.9858 ,0.3300 ,4.2581 
2007-11-01,1.8802 ,-0.4300 ,-5.3218 
2007-11-02,1.9391 ,0.2400 ,3.1373 
2007-11-05,2.0006 ,0.2500 ,3.1686 
2007-11-06,2.0030 ,0.0100 ,0.1229 
2007-11-07,1.9711 ,-0.1300 ,-1.5951 
2007-11-08,1.9416 ,-0.1200 ,-1.4963 
2007-11-09,1.9809 ,0.1600 ,2.0253 
2007-11-12,2.0399 ,0.2400 ,2.9777 
2007-11-13,2.0448 ,0.0200 ,0.2410 
2007-11-14,2.0645 ,0.0800 ,0.9615 
2007-11-15,2.0080 ,-0.2300 ,-2.7381 
2007-11-16,2.0055 ,-0.0100 ,-0.1224 
2007-11-19,2.0645 ,0.2400 ,2.9412 
2007-11-20,2.0891 ,0.1000 ,1.1905 
2007-11-21,2.0448 ,-0.1800 ,-2.1176 
2007-11-22,1.9342 ,-0.4500 ,-5.4087 
2007-11-23,1.9785 ,0.1800 ,2.2872 
2007-11-26,1.9637 ,-0.0600 ,-0.7453 
2007-11-27,1.9563 ,-0.0300 ,-0.3755 
2007-11-28,1.9858 ,0.1200 ,1.5075 
2007-11-29,2.0202 ,0.1400 ,1.7327 
2007-11-30,1.9662 ,-0.2200 ,-2.6764 
2007-12-03,2.0375 ,0.2900 ,3.6250 
2007-12-04,2.0424 ,0.0200 ,0.2413 
2007-12-05,2.0448 ,0.0100 ,0.1203 
2007-12-06,2.0399 ,-0.0200 ,-0.2404 
2007-12-07,2.0596 ,0.0800 ,0.9639 
2007-12-10,2.1382 ,0.3200 ,3.8186 
2007-12-11,2.2292 ,0.3700 ,4.2529 
2007-12-12,2.2120 ,-0.0700 ,-0.7718 
2007-12-13,2.1431 ,-0.2800 ,-3.1111 
2007-12-14,2.1997 ,0.2300 ,2.6376 
2007-12-17,2.2292 ,0.1200 ,1.3408 
2007-12-18,2.1825 ,-0.1900 ,-2.0948 
2007-12-19,2.2292 ,0.1900 ,2.1396 
2007-12-20,2.2488 ,0.0800 ,0.8820 
2007-12-21,2.2586 ,0.0400 ,0.4372 
2007-12-24,2.2636 ,0.0200 ,0.2176 
2007-12-25,2.3103 ,0.1900 ,2.0630 
2007-12-26,2.3520 ,0.1700 ,1.8085 
2007-12-27,2.3520 ,0.0000 ,0.0000 
2007-12-28,2.3545 ,0.0100 ,0.1045 
2008-01-02,2.4504 ,0.3900 ,4.0710 
2008-01-03,2.4700 ,0.0800 ,0.8024 
2008-01-04,2.4946 ,0.1000 ,0.9950 
2008-01-07,2.6568 ,0.6600 ,6.5025 
2008-01-08,2.5659 ,-0.3700 ,-3.4228 
2008-01-09,2.7133 ,0.6000 ,5.7471 
2008-01-10,2.6691 ,-0.1800 ,-1.6304 
2008-01-11,2.6371 ,-0.1300 ,-1.1971 
2008-01-14,2.6298 ,-0.0300 ,-0.2796 
2008-01-15,2.7060 ,0.3100 ,2.8972 
2008-01-16,2.6593 ,-0.1900 ,-1.7257 
2008-01-17,2.5855 ,-0.3000 ,-2.7726 
2008-01-18,2.6814 ,0.3900 ,3.7072 
2008-01-21,2.5855 ,-0.3900 ,-3.5747 
2008-01-22,2.3275 ,-1.0500 ,-9.9810 
2008-01-23,2.4258 ,0.4000 ,4.2239 
2008-01-24,2.5069 ,0.3300 ,3.3435 
2008-01-25,2.5167 ,0.0400 ,0.3922 
2008-01-28,2.5757 ,0.2400 ,2.3438 
2008-01-29,2.7748 ,0.8100 ,7.7290 
2008-01-30,2.7527 ,-0.0900 ,-0.7972 
2008-01-31,2.4774 ,-1.1200 ,-10.0000 
2008-02-01,2.2365 ,-0.9800 ,-9.7222 
2008-02-04,2.4110 ,0.7100 ,7.8022 
2008-02-05,2.4331 ,0.0900 ,0.9174 
2008-02-13,2.4504 ,0.0700 ,0.7071 
2008-02-14,2.5265 ,0.3100 ,3.1093 
2008-02-15,2.5339 ,0.0300 ,0.2918 
2008-02-18,2.6175 ,0.3400 ,3.2978 
2008-02-19,2.6322 ,0.0600 ,0.5634 
2008-02-20,2.6224 ,-0.0400 ,-0.3735 
2008-02-21,2.7084 ,0.3500 ,3.2802 
2008-02-22,2.6175 ,-0.3700 ,-3.3575 
2008-02-25,2.5659 ,-0.2100 ,-1.9718 
2008-02-26,2.6519 ,0.3500 ,3.3525 
2008-02-27,2.7527 ,0.4100 ,3.7998 
2008-02-28,2.7379 ,-0.0600 ,-0.5357 
2008-02-29,2.7846 ,0.1900 ,1.7056 
2008-03-03,2.7846 ,0.0000 ,0.0000 
2008-03-04,2.8485 ,0.2600 ,2.2948 
2008-03-05,2.8805 ,0.1300 ,1.1217 
2008-03-06,2.8706 ,-0.0400 ,-0.3413 
2008-03-07,2.7281 ,-0.5800 ,-4.9658 
2008-03-10,2.6224 ,-0.4300 ,-3.8739 
2008-03-11,2.7182 ,0.3900 ,3.6551 
2008-03-12,2.6371 ,-0.3300 ,-2.9837 
2008-03-13,2.6740 ,0.1500 ,1.3980 
2008-03-14,2.6740 ,0.0000 ,0.0000 
2008-03-17,2.4331 ,-0.9800 ,-9.0074 
2008-03-18,2.2537 ,-0.7300 ,-7.3737 
2008-03-19,2.3643 ,0.4500 ,4.9073 
2008-03-20,2.4430 ,0.3200 ,3.3264 
2008-03-21,2.4454 ,0.0100 ,0.1006 
2008-03-24,2.4086 ,-0.1500 ,-1.5075 
2008-03-25,2.4848 ,0.3100 ,3.1633 
2008-03-26,2.4282 ,-0.2300 ,-2.2750 
2008-03-27,2.2341 ,-0.7900 ,-7.9960 
2008-03-28,2.2808 ,0.1900 ,2.0902 
2008-03-31,2.2636 ,-0.0700 ,-0.7543 
2008-04-01,2.0375 ,-0.9200 ,-9.9891 
2008-04-02,1.8924 ,-0.5900 ,-7.1170 
2008-04-03,1.9391 ,0.1900 ,2.4675 
2008-04-07,2.0522 ,0.4600 ,5.8302 
2008-04-08,2.0768 ,0.1000 ,1.1976 
2008-04-09,1.9662 ,-0.4500 ,-5.3254 
2008-04-10,2.0104 ,0.1800 ,2.2500 
2008-04-11,2.0375 ,0.1100 ,1.3447 
2008-04-14,1.8851 ,-0.6200 ,-7.4789 
2008-04-15,1.9563 ,0.2900 ,3.7810 
2008-04-16,1.9170 ,-0.1600 ,-2.0101 
2008-04-17,1.7868 ,-0.5300 ,-6.7949 
2008-04-18,1.7007 ,-0.3500 ,-4.8143 
2008-04-21,1.7302 ,0.1200 ,1.7341 
2008-04-22,1.7204 ,-0.0400 ,-0.5682 
2008-04-23,1.7843 ,0.2600 ,3.7143 
2008-04-24,1.9563 ,0.7000 ,9.6419 
2008-04-25,1.9367 ,-0.0800 ,-1.0050 
2008-04-28,1.9097 ,-0.1100 ,-1.3959 
2008-04-29,2.0522 ,0.5800 ,7.4646 
2008-04-30,2.0792 ,0.1100 ,1.3174 
2008-05-05,2.1358 ,0.2300 ,2.7187 
2008-05-06,2.0547 ,-0.3300 ,-3.7975 
2008-05-07,1.9588 ,-0.3900 ,-4.6651 
2008-05-08,2.0301 ,0.2900 ,3.6386 
2008-05-09,2.0080 ,-0.0900 ,-1.0896 
2008-05-12,2.0350 ,0.1100 ,1.3464 
2008-05-13,2.0006 ,-0.1400 ,-1.6908 
2008-05-14,2.0006 ,0.0000 ,0.0000 
2008-05-15,2.0227 ,0.0900 ,1.1057 
2008-05-16,2.0030 ,-0.0800 ,-0.9721 
2008-05-19,2.0129 ,0.0400 ,0.4908 
2008-05-20,1.8826 ,-0.5300 ,-6.4713 
2008-05-21,1.8900 ,0.0300 ,0.3916 
2008-05-22,1.9023 ,0.0500 ,0.6502 
2008-05-23,1.9932 ,0.3700 ,4.7804 
2008-05-26,1.9170 ,-0.3100 ,-3.8224 
2008-05-27,1.9047 ,-0.0500 ,-0.6410 
2008-05-28,1.9490 ,0.1800 ,2.3226 
2008-05-29,1.9195 ,-0.1200 ,-1.5132 
2008-05-30,1.9858 ,0.2700 ,3.4571 
2008-06-02,1.9858 ,0.0000 ,0.0000 
2008-06-03,1.9858 ,0.0000 ,0.0000 
2008-06-04,1.9047 ,-0.3300 ,-4.0842 
2008-06-05,1.8752 ,-0.1200 ,-1.5484 
2008-06-06,1.8875 ,0.0500 ,0.6553 
2008-06-10,1.6983 ,-0.7700 ,-10.0260 
2008-06-11,1.6958 ,-0.0100 ,-0.1447 
2008-06-12,1.6418 ,-0.2200 ,-3.1884 
2008-06-13,1.6000 ,-0.1700 ,-2.5449 
2008-06-16,1.5729 ,-0.1100 ,-1.6897 
2008-06-17,1.4697 ,-0.4200 ,-6.5625 
2008-06-18,1.5680 ,0.4000 ,6.6890 
2008-06-19,1.4746 ,-0.3800 ,-5.9561 
2008-06-20,1.5828 ,0.4400 ,7.3333 
2008-06-23,1.6098 ,0.1100 ,1.7081 
2008-06-24,1.6467 ,0.1500 ,2.2901 
2008-06-25,1.6762 ,0.1200 ,1.7910 
2008-06-26,1.6393 ,-0.1500 ,-2.1994 
2008-06-27,1.4796 ,-0.6500 ,-9.7451 
2008-06-30,1.4968 ,0.0700 ,1.1628 
2008-07-01,1.4599 ,-0.1500 ,-2.4631 
2008-07-02,1.4746 ,0.0600 ,1.0101 
2008-07-03,1.5361 ,0.2500 ,4.1667 
2008-07-04,1.5533 ,0.0700 ,1.1200 
2008-07-07,1.6147 ,0.2500 ,3.9557 
2008-07-08,1.6467 ,0.1300 ,1.9787 
2008-07-09,1.7057 ,0.2400 ,3.5821 
2008-07-10,1.6590 ,-0.1900 ,-2.7378 
2008-07-11,1.6860 ,0.1100 ,1.6296 
2008-07-14,1.7130 ,0.1100 ,1.6035 
2008-07-15,1.6295 ,-0.3400 ,-4.8780 
2008-07-16,1.5631 ,-0.2700 ,-4.0724 
2008-07-17,1.5729 ,0.0400 ,0.6289 
2008-07-18,1.6221 ,0.2000 ,3.1250 
2008-07-21,1.6860 ,0.2600 ,3.9394 
2008-07-22,1.6909 ,0.0200 ,0.2915 
2008-07-23,1.7401 ,0.2000 ,2.9070 
2008-07-24,1.8015 ,0.2500 ,3.5311 
2008-07-25,1.8040 ,0.0100 ,0.1364 
2008-07-28,1.7843 ,-0.0800 ,-1.0899 
2008-07-29,1.7327 ,-0.2100 ,-2.8926 
2008-07-30,1.7327 ,0.0000 ,0.0000 
2008-07-31,1.6835 ,-0.2000 ,-2.8369 
2008-08-01,1.7302 ,0.1900 ,2.7737 
2008-08-04,1.6983 ,-0.1300 ,-1.8466 
2008-08-05,1.7302 ,0.1300 ,1.8813 
2008-08-06,1.6590 ,-0.2900 ,-4.1193 
2008-08-07,1.6762 ,0.0700 ,1.0370 
2008-08-08,1.5090 ,-0.6800 ,-9.9707 
2008-08-11,1.3714 ,-0.5600 ,-9.1205 
2008-08-12,1.3763 ,0.0200 ,0.3584 
2008-08-13,1.3911 ,0.0600 ,1.0714 
2008-08-14,1.3960 ,0.0200 ,0.3534 
2008-08-15,1.3812 ,-0.0600 ,-1.0563 
2008-08-18,1.2608 ,-0.4900 ,-8.7189 
2008-08-19,1.2928 ,0.1300 ,2.5341 
2008-08-20,1.3984 ,0.4300 ,8.1749 
2008-08-21,1.3567 ,-0.1700 ,-2.9877 
2008-08-22,1.3444 ,-0.0500 ,-0.9058 
2008-08-25,1.3395 ,-0.0200 ,-0.3656 
2008-08-26,1.2559 ,-0.3400 ,-6.2385 
2008-08-27,1.3026 ,0.1900 ,3.7182 
2008-08-28,1.2829 ,-0.0800 ,-1.5094 
2008-08-29,1.3296 ,0.1900 ,3.6398 
2008-09-01,1.2731 ,-0.2300 ,-4.2514 
2008-09-02,1.3051 ,0.1300 ,2.5097 
2008-09-03,1.3149 ,0.0400 ,0.7533 
2008-09-04,1.3517 ,0.1500 ,2.8037 
2008-09-05,1.2731 ,-0.3200 ,-5.8182 
2008-09-08,1.2461 ,-0.1100 ,-2.1236 
2008-09-09,1.2706 ,0.1000 ,1.9724 
2008-09-10,1.3714 ,0.4100 ,7.9304 
2008-09-11,1.3395 ,-0.1300 ,-2.3297 
2008-09-12,1.3517 ,0.0500 ,0.9174 
2008-09-16,1.2534 ,-0.4000 ,-7.2727 
2008-09-17,1.1871 ,-0.2700 ,-5.2941 
2008-09-18,1.1428 ,-0.1800 ,-3.7267 
2008-09-19,1.2584 ,0.4700 ,10.1075 
2008-09-22,1.3124 ,0.2200 ,4.2969 
2008-09-23,1.2043 ,-0.4400 ,-8.2397 
2008-09-24,1.2534 ,0.2000 ,4.0816 
2008-09-25,1.2706 ,0.0700 ,1.3725 
2008-09-26,1.2534 ,-0.0700 ,-1.3540 
2008-10-06,1.2313 ,-0.0900 ,-1.7647 
2008-10-07,1.2903 ,0.2400 ,4.7904 
2008-10-08,1.2412 ,-0.2000 ,-3.8095 
2008-10-09,1.3223 ,0.3300 ,6.5347 
2008-10-10,1.3026 ,-0.0800 ,-1.4870 
2008-10-13,1.3321 ,0.1200 ,2.2642 
2008-10-14,1.2559 ,-0.3100 ,-5.7196 
2008-10-15,1.1797 ,-0.3100 ,-6.0665 
2008-10-16,1.0642 ,-0.4700 ,-9.7917 
2008-10-17,1.0765 ,0.0500 ,1.1547 
2008-10-20,1.1084 ,0.1300 ,2.9680 
2008-10-21,1.0986 ,-0.0400 ,-0.8869 
2008-10-22,1.0863 ,-0.0500 ,-1.1186 
2008-10-23,1.1060 ,0.0800 ,1.8100 
2008-10-24,1.0863 ,-0.0800 ,-1.7778 
2008-10-27,0.9831 ,-0.4200 ,-9.5023 
2008-10-28,1.0052 ,0.0900 ,2.2500 
2008-10-29,0.9782 ,-0.1100 ,-2.6895 
2008-10-30,1.0003 ,0.0900 ,2.2613 
2008-10-31,0.9855 ,-0.0600 ,-1.4742 
2008-11-03,0.9659 ,-0.0800 ,-1.9950 
2008-11-04,0.9339 ,-0.1300 ,-3.3079 
2008-11-05,0.9733 ,0.1600 ,4.2105 
2008-11-06,0.9659 ,-0.0300 ,-0.7576 
2008-11-07,0.9733 ,0.0300 ,0.7634 
2008-11-10,1.0322 ,0.2400 ,6.0606 
2008-11-11,1.0224 ,-0.0400 ,-0.9524 
2008-11-12,1.0445 ,0.0900 ,2.1635 
2008-11-13,1.0740 ,0.1200 ,2.8235 
2008-11-14,1.1084 ,0.1400 ,3.2037 
2008-11-17,1.1453 ,0.1500 ,3.3259 
2008-11-18,1.0642 ,-0.3300 ,-7.0815 
2008-11-19,1.1527 ,0.3600 ,8.3141 
2008-11-20,1.1502 ,-0.0100 ,-0.2132 
2008-11-21,1.1133 ,-0.1500 ,-3.2051 
2008-11-24,1.0593 ,-0.2200 ,-4.8565 
2008-11-25,1.0740 ,0.0600 ,1.3921 
2008-11-26,1.0740 ,0.0000 ,0.0000 
2008-11-27,1.1256 ,0.2100 ,4.8055 
2008-11-28,1.1183 ,-0.0300 ,-0.6550 
2008-12-01,1.1600 ,0.1700 ,3.7363 
2008-12-02,1.1773 ,0.0700 ,1.4831 
2008-12-03,1.2239 ,0.1900 ,3.9666 
2008-12-04,1.1895 ,-0.1400 ,-2.8112 
2008-12-05,1.2608 ,0.2900 ,5.9917 
2008-12-08,1.3173 ,0.2300 ,4.4834 
2008-12-09,1.4132 ,0.3900 ,7.2761 
2008-12-10,1.4009 ,-0.0500 ,-0.8696 
2008-12-11,1.3001 ,-0.4100 ,-7.1930 
2008-12-12,1.2387 ,-0.2500 ,-4.7259 
2008-12-15,1.2903 ,0.2100 ,4.1667 
2008-12-16,1.2731 ,-0.0700 ,-1.3333 
2008-12-17,1.2756 ,0.0100 ,0.1931 
2008-12-18,1.2854 ,0.0400 ,0.7707 
2008-12-19,1.2952 ,0.0400 ,0.7648 
2008-12-22,1.3075 ,0.0500 ,0.9488 
2008-12-23,1.2387 ,-0.2800 ,-5.2632 
2008-12-24,1.2289 ,-0.0400 ,-0.7937 
2008-12-25,1.2559 ,0.1100 ,2.2000 
2008-12-26,1.2903 ,0.1400 ,2.7397 
2008-12-29,1.2485 ,-0.1700 ,-3.2381 
2008-12-30,1.2092 ,-0.1600 ,-3.1496 
2008-12-31,1.1994 ,-0.0400 ,-0.8130 
2009-01-05,1.2633 ,0.2600 ,5.3279 
2009-01-06,1.2903 ,0.1100 ,2.1401 
2009-01-07,1.2952 ,0.0200 ,0.3810 
2009-01-08,1.2338 ,-0.2500 ,-4.7438 
2009-01-09,1.2633 ,0.1200 ,2.3904 
2009-01-12,1.3026 ,0.1600 ,3.1128 
2009-01-13,1.2682 ,-0.1400 ,-2.6415 
2009-01-14,1.3124 ,0.1800 ,3.4884 
2009-01-15,1.3272 ,0.0600 ,1.1236 
2009-01-16,1.3173 ,-0.0400 ,-0.7407 
2009-01-19,1.3124 ,-0.0200 ,-0.3731 
2009-01-20,1.3124 ,0.0000 ,0.0000 
2009-01-21,1.3272 ,0.0600 ,1.1236 
2009-01-22,1.3714 ,0.1800 ,3.3333 
2009-01-23,1.3911 ,0.0800 ,1.4337 
2009-02-02,1.4255 ,0.1400 ,2.4735 
2009-02-03,1.4378 ,0.0500 ,0.8621 
2009-02-04,1.4427 ,0.0200 ,0.3419 
2009-02-05,1.4009 ,-0.1700 ,-2.8961 
2009-02-06,1.4722 ,0.2900 ,5.0877 
2009-02-09,1.4796 ,0.0300 ,0.5008 
2009-02-10,1.5115 ,0.1300 ,2.1595 
2009-02-11,1.6123 ,0.4100 ,6.6667 
2009-02-12,1.5975 ,-0.0600 ,-0.9146 
2009-02-13,1.6295 ,0.1300 ,2.0000 
2009-02-16,1.6737 ,0.1800 ,2.7149 
2009-02-17,1.5975 ,-0.3100 ,-4.5521 
2009-02-18,1.4992 ,-0.4000 ,-6.1538 
2009-02-19,1.5361 ,0.1500 ,2.4590 
2009-02-20,1.5607 ,0.1000 ,1.6000 
2009-02-23,1.6319 ,0.2900 ,4.5669 
2009-02-24,1.6270 ,-0.0200 ,-0.3012 
2009-02-25,1.6590 ,0.1300 ,1.9637 
2009-02-26,1.6565 ,-0.0100 ,-0.1481 
2009-02-27,1.4918 ,-0.6700 ,-9.9407 
2009-03-02,1.5238 ,0.1300 ,2.1417 
2009-03-03,1.4796 ,-0.1800 ,-2.9032 
2009-03-04,1.5557 ,0.3100 ,5.1495 
2009-03-05,1.5680 ,0.0500 ,0.7899 
2009-03-06,1.5877 ,0.0800 ,1.2539 
2009-03-09,1.4796 ,-0.4400 ,-6.8111 
2009-03-10,1.5213 ,0.1700 ,2.8239 
2009-03-11,1.6737 ,0.6200 ,10.0162 
2009-03-12,1.6221 ,-0.2100 ,-3.0837 
2009-03-13,1.5557 ,-0.2700 ,-4.0909 
2009-03-16,1.5877 ,0.1300 ,2.0537 
2009-03-17,1.6393 ,0.2100 ,3.2508 
2009-03-18,1.6762 ,0.1500 ,2.2489 
2009-03-19,1.6934 ,0.0700 ,1.0264 
2009-03-20,1.6614 ,-0.1300 ,-1.8868 
2009-03-23,1.7155 ,0.2200 ,3.2544 
2009-03-24,1.7278 ,0.0500 ,0.7163 
2009-03-25,1.6319 ,-0.3900 ,-5.5477 
2009-03-26,1.6614 ,0.1200 ,1.8072 
2009-03-27,1.7057 ,0.1800 ,2.6627 
